ad_id,created_date,market,language,ad_format,industry_vertical,advertiser_tier,campaign_objective,policy_category,risk_level,ad_text,landing_page_claim,golden_label,human_label,llm_label,llm_confidence_score,human_confidence_score,review_time_seconds,appeal_submitted,appeal_result,bpo_team,reviewer_tenure,error_type,is_llm_correct,is_human_correct,is_human_ai_agreement,is_advertiser_over_rejection,is_policy_risk_miss,is_low_confidence_case,is_high_risk_approval_miss,recommended_action
AD00096,2024-12-24,ES,Spanish,Social Feed Ad,Gaming,enterprise,Sales,Misleading Claim,high,No other solution comes close to our results,Pricing subject to change,rejected,rejected,approved_limited,0.875,0.866,269,False,not_submitted,BPO_B,intermediate,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD00097,2024-09-20,US,English,Social Feed Ad,Retail,strategic_account,App Installs,Safe Ad,low,"Join over 500,000 happy customers worldwide",Not available in all regions,approved,approved,rejected,0.942,0.99,30,False,not_submitted,BPO_A,intermediate,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD00098,2024-07-07,FR,French,Social Feed Ad,Retail,mid_market,App Installs,Restricted Product,medium,Tobacco accessories shop — ID verification required,Professional advice recommended,rejected,rejected,approved_limited,0.405,0.935,65,True,upheld,BPO_E,experienced,market_nuance_error,False,True,False,False,True,True,False,route_to_human_review
AD00099,2024-12-12,FR,French,Shopping Ad,Beauty,mid_market,Conversions,Financial Product Claim,medium,Refinance your loan and lower your monthly payment,Standard delivery times apply,approved,approved,approved,0.911,0.921,91,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00100,2024-12-01,MX,Spanish,Shopping Ad,Food and Beverage,small_business,Conversions,Restricted Product,low,Adult entertainment content — 18 years and over,Promotional pricing for new customers only,approved,approved,escalated,0.346,0.967,65,False,not_submitted,BPO_D,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD00101,2024-02-08,MX,Spanish,Social Feed Ad,Gaming,enterprise,Lead Generation,Misleading Claim,medium,Results guaranteed or full refund — no questions asked,Clinically inspired formula,rejected,rejected,rejected,0.965,0.89,242,True,upheld,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD00102,2024-07-12,IT,Italian,Display Ad,Beauty,strategic_account,Lead Generation,Safe Ad,medium,New meal delivery plan for busy professionals,Rates may vary by eligibility,approved,approved,approved,0.972,0.901,67,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00103,2024-12-13,US,English,Search Ad,Education,strategic_account,App Installs,Restricted Product,high,Online pharmacy with prescription delivery service,Results depend on individual use,rejected,rejected,rejected,0.975,0.931,216,True,upheld,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00104,2024-03-09,MX,Spanish,Social Feed Ad,Beauty,small_business,Traffic,Safe Ad,low,Try our gaming app with exclusive starter rewards,No purchase required,approved,approved,approved,0.99,0.964,36,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00105,2024-02-27,BR,Portuguese,Shopping Ad,E-commerce,small_business,Retargeting,Landing Page Issue,low,Click to reveal your personalized offer,Terms and conditions apply,escalated,escalated,approved,0.911,0.933,50,False,not_submitted,BPO_E,experienced,landing_page_mismatch,False,True,False,False,True,False,False,add_to_model_feedback
AD00106,2024-05-08,IT,Italian,Video Ad,Education,enterprise,Lead Generation,Scam or Suspicious Offer,high,You are the lucky visitor — collect your voucher,Limited availability,rejected,rejected,approved,0.291,0.939,276,False,not_submitted,BPO_C,new,high_risk_approval_miss,False,True,False,False,True,True,True,escalate_to_human_review
AD00107,2024-12-19,DE,German,Search Ad,Mobile Apps,mid_market,Sales,Adult or Suggestive Content,high,Mature content platform — verified adult access,Customer testimonials shown,approved_limited,rejected,approved_limited,0.973,0.519,198,False,not_submitted,BPO_C,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD00108,2024-03-21,US,English,Display Ad,Gaming,strategic_account,Lead Generation,Landing Page Issue,high,Pricing varies — visit site for accurate information,Subscription renews monthly,approved_limited,approved_limited,approved_limited,0.868,0.877,273,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00109,2024-08-19,FR,French,Video Ad,Mobile Apps,small_business,App Installs,Landing Page Issue,medium,Offer subject to eligibility — check website,Check local rules before applying,approved,escalated,approved_limited,0.443,0.469,181,False,not_submitted,BPO_B,new,over_rejection,False,False,False,True,False,True,False,route_to_human_review
AD00110,2024-04-06,MX,Spanish,Shopping Ad,Mobile Apps,enterprise,Traffic,Misleading Claim,high,Stop wasting money — our solution pays for itself,Product information updated regularly,rejected,rejected,approved_limited,0.412,0.886,317,True,upheld,BPO_A,new,market_nuance_error,False,True,False,False,True,True,False,route_to_human_review
AD00111,2024-09-25,DE,German,Search Ad,Gaming,mid_market,Brand Awareness,Safe Ad,low,Try our award-winning customer service,Individual results may vary,approved_limited,escalated,approved_limited,0.862,0.631,20,False,not_submitted,BPO_E,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD00112,2024-11-20,UK,English,Social Feed Ad,Health and Wellness,small_business,Traffic,Political or Sensitive Content,low,Join the conversation about fair representation,Offer valid while stocks last,approved_limited,approved_limited,approved,0.311,0.9,81,False,not_submitted,BPO_E,new,policy_risk_miss,False,True,False,False,True,True,False,route_to_human_review
AD00113,2024-01-15,US,English,Shopping Ad,Education,small_business,Sales,Restricted Product,medium,Online pharmacy with prescription delivery service,Age verification required,rejected,rejected,rejected,0.956,0.859,172,False,not_submitted,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
AD00114,2024-05-17,ES,Spanish,App Install Ad,Beauty,enterprise,Retargeting,Political or Sensitive Content,medium,Register to participate in local elections,Subject to regulatory approval,approved,approved,escalated,0.459,0.974,132,False,not_submitted,BPO_B,new,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD00115,2024-07-30,UK,English,Search Ad,Mobile Apps,small_business,Lead Generation,Landing Page Issue,medium,Click to reveal your personalized offer,Free trial followed by monthly subscription,approved,approved,approved,0.929,0.985,121,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00116,2024-03-07,BR,Portuguese,App Install Ad,E-commerce,enterprise,Retargeting,Political or Sensitive Content,low,Support awareness for human rights education,Pricing subject to change,approved,rejected,escalated,0.45,0.343,54,True,upheld,BPO_E,new,over_rejection,False,False,False,True,False,True,False,route_to_human_review
AD00117,2024-08-19,BR,Portuguese,Social Feed Ad,Food and Beverage,mid_market,Brand Awareness,Political or Sensitive Content,low,Non-profit initiative for fair public services,Not available in all regions,approved_limited,approved_limited,approved_limited,0.968,0.979,30,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00118,2024-05-13,IT,Italian,Shopping Ad,Food and Beverage,mid_market,Traffic,Misleading Claim,medium,One simple approach to improve your outcomes fast,Professional advice recommended,approved_limited,approved_limited,approved_limited,0.945,0.931,111,False,not_submitted,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
AD00119,2024-01-13,DE,German,Search Ad,Gaming,small_business,Conversions,Political or Sensitive Content,medium,Sign the petition for transparent public spending,Standard delivery times apply,rejected,rejected,escalated,0.437,0.901,126,False,not_submitted,BPO_C,new,market_nuance_error,False,True,False,False,True,True,False,route_to_human_review
AD00120,2024-08-13,ES,Spanish,Video Ad,Retail,strategic_account,Brand Awareness,Financial Product Claim,high,Credit options tailored to your financial situation,Promotional pricing for new customers only,approved,approved,approved,0.915,0.866,307,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00121,2024-01-14,ES,Spanish,Social Feed Ad,Food and Beverage,enterprise,Brand Awareness,Safe Ad,medium,Get 20% off your first skincare order today,Clinically inspired formula,approved,approved,approved,0.961,0.948,58,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00122,2024-03-14,ES,Spanish,Display Ad,Mobile Apps,enterprise,Traffic,Restricted Product,medium,Licensed lottery tickets available in your region,Rates may vary by eligibility,rejected,rejected,escalated,0.865,0.914,126,True,upheld,BPO_E,intermediate,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD00123,2024-02-29,FR,French,Video Ad,Beauty,enterprise,Brand Awareness,Safe Ad,low,Free delivery on orders over 30 EUR,Results depend on individual use,approved,approved,escalated,0.327,0.971,23,False,not_submitted,BPO_A,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD00124,2024-01-19,US,English,Social Feed Ad,Gaming,mid_market,Sales,Landing Page Issue,medium,Special rate unlocked — visit landing page now,No purchase required,approved,approved,approved,0.927,0.923,99,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00125,2024-05-30,FR,French,Social Feed Ad,Retail,strategic_account,Traffic,Landing Page Issue,medium,Click to reveal your personalized offer,Terms and conditions apply,approved_limited,approved_limited,approved_limited,0.908,0.968,149,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD00126,2024-11-14,DE,German,Search Ad,Mobile Apps,mid_market,Retargeting,Safe Ad,low,Try our award-winning customer service,Limited availability,approved,approved,approved,0.933,0.939,25,False,not_submitted,BPO_A,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00127,2024-04-21,US,English,Video Ad,Gaming,mid_market,App Installs,Health Claim,high,Premium vitamins developed with nutrition experts,Customer testimonials shown,rejected,rejected,approved_limited,0.335,0.92,408,False,not_submitted,BPO_B,new,claim_substantiation_issue,False,True,False,False,True,True,False,route_to_human_review
AD00128,2024-03-28,UK,English,Display Ad,Beauty,small_business,Brand Awareness,Scam or Suspicious Offer,medium,Free product trial — no card required — act fast,Subscription renews monthly,rejected,rejected,escalated,0.881,0.955,127,False,not_submitted,BPO_A,experienced,policy_risk_miss,False,True,False,False,True,False,False,add_to_model_feedback
AD00129,2024-10-21,FR,French,App Install Ad,Finance,small_business,Traffic,Misleading Claim,medium,Trusted by experts — see why customers switch,Check local rules before applying,approved_limited,approved_limited,approved,0.53,0.93,115,False,not_submitted,BPO_E,intermediate,market_nuance_error,False,True,False,False,True,True,False,route_to_human_review
AD00130,2024-12-07,ES,Spanish,App Install Ad,Travel,enterprise,Brand Awareness,Financial Product Claim,high,Credit options tailored to your financial situation,Product information updated regularly,approved_limited,approved_limited,escalated,0.886,0.908,179,True,reversed,BPO_D,intermediate,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD00131,2024-04-19,UK,English,Display Ad,Education,small_business,App Installs,Political or Sensitive Content,low,Support our movement for local community change,Individual results may vary,approved_limited,approved_limited,approved,0.35,0.958,51,False,not_submitted,BPO_B,intermediate,policy_risk_miss,False,True,False,False,True,True,False,route_to_human_review
AD00132,2024-01-18,MX,Spanish,Search Ad,Retail,enterprise,Lead Generation,Landing Page Issue,medium,Exclusive offer — see our website for full details,Offer valid while stocks last,approved,approved,approved,0.972,0.878,117,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00133,2024-10-04,ES,Spanish,Display Ad,Beauty,strategic_account,Sales,Safe Ad,low,Premium beauty bundle with customer reviews,Age verification required,approved,approved,approved,0.929,0.921,26,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00134,2024-08-25,US,English,Video Ad,E-commerce,mid_market,Conversions,Health Claim,medium,Plant-based ingredients for a balanced lifestyle,Subject to regulatory approval,rejected,rejected,rejected,0.876,0.917,190,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
